"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7912","Verify forgot password functionality with valid email","HabitNu Android Mobile Automation","2026-01-01","passed","2026-01-01","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testValidEmailPasswordReset"
"","96740","Verify keyboard interaction during flows","HabitNu Android Mobile Automation","2026-01-01","passed","2026-01-01","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testKeyboardInteraction"
"","98873","Verify back navigation from forgot password screen","HabitNu Android Mobile Automation","2026-01-01","broken","2026-01-01","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testForgotPasswordBackNavigation"
"","96713","Verify multiple password reset attempts","HabitNu Android Mobile Automation","2026-01-01","broken","2026-01-01","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testMultipleResetAttempts"
"","128300","Verify OTP input with valid 6-digit code","HabitNu Android Mobile Automation","2026-01-01","broken","2026-01-01","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testValidOTPVerification"
"","6676","Verify password reset with invalid email format","HabitNu Android Mobile Automation","2026-01-01","passed","2026-01-01","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testInvalidEmailFormatReset"
"","96830","Verify back navigation from OTP screen","HabitNu Android Mobile Automation","2026-01-01","broken","2026-01-01","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testOTPBackNavigation"
"","23978","Verify password reset with empty email field","HabitNu Android Mobile Automation","2026-01-01","passed","2026-01-01","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testEmptyEmailPasswordReset"
"","100769","Verify OTP validation with incomplete code","HabitNu Android Mobile Automation","2026-01-01","broken","2026-01-01","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testIncompleteOTPVerification"
"","13689","Verify OTP send via email functionality","HabitNu Android Mobile Automation","2026-01-01","passed","2026-01-01","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testSendOTPViaEmail"
