"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7878","Verify forgot password functionality with valid email","HabitNu Android Mobile Automation","2025-12-25","passed","2025-12-25","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testValidEmailPasswordReset"
"","10434","Verify back navigation from OTP screen","HabitNu Android Mobile Automation","2025-12-25","failed","2025-12-25","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testOTPBackNavigation"
"","103225","Verify keyboard interaction during flows","HabitNu Android Mobile Automation","2025-12-25","passed","2025-12-25","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testKeyboardInteraction"
"","2490","Verify OTP send via email functionality","HabitNu Android Mobile Automation","2025-12-25","broken","2025-12-25","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testSendOTPViaEmail"
"","96768","Verify OTP validation with incomplete code","HabitNu Android Mobile Automation","2025-12-25","broken","2025-12-25","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testIncompleteOTPVerification"
"","12685","Verify multiple password reset attempts","HabitNu Android Mobile Automation","2025-12-25","passed","2025-12-25","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testMultipleResetAttempts"
"","96738","Verify back navigation from forgot password screen","HabitNu Android Mobile Automation","2025-12-25","broken","2025-12-25","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testForgotPasswordBackNavigation"
"","6700","Verify password reset with invalid email format","HabitNu Android Mobile Automation","2025-12-25","passed","2025-12-25","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testInvalidEmailFormatReset"
"","96812","Verify OTP input with valid 6-digit code","HabitNu Android Mobile Automation","2025-12-25","broken","2025-12-25","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testValidOTPVerification"
"","23738","Verify password reset with empty email field","HabitNu Android Mobile Automation","2025-12-25","passed","2025-12-25","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testEmptyEmailPasswordReset"
